Datetime,Temperature_35m,Salinity_35m,Temperature_100m,Salinity_100m,Temperature_180m,Salinity_180m,Temperature_300m,Salinity_300m,Temperature_400m,Salinity_400m,Temperature_450m,Salinity_450m
2001-07-19 00:00:00+00:00,8.716458333333334,,,,6.899408333333334,34.394360416666665,,,,,,
2001-07-20 00:00:00+00:00,8.325833333333334,,,,6.9097937499999995,34.42848125,,,,,,
2001-07-21 00:00:00+00:00,8.803958333333332,,,,6.9259125,34.59091875,,,,,,
2001-07-22 00:00:00+00:00,9.206458333333334,,,,7.010114583333333,34.701177083333334,,,,,,
2001-07-23 00:00:00+00:00,9.001458333333334,,,,6.889891666666666,34.85658958333334,,,,,,
2001-07-24 00:00:00+00:00,8.895520833333334,,,,6.71578125,34.55660833333333,,,,,,
2001-07-25 00:00:00+00:00,8.751875,,,,6.457702083333334,34.20557083333333,,,,,,
2001-07-26 00:00:00+00:00,8.6003125,,,,6.433129166666667,34.24924166666667,,,,,,
2001-07-27 00:00:00+00:00,8.03625,,,,6.502629166666666,34.20048125,,,,,,
2001-07-28 00:00:00+00:00,8.1278125,,,,6.607539583333335,34.237541666666665,,,,,,
2001-07-29 00:00:00+00:00,8.380625,,,,6.734297916666667,34.425445833333335,,,,,,
2001-07-30 00:00:00+00:00,8.753333333333332,,,,6.828864583333332,34.96799166666667,,,,,,
2001-07-31 00:00:00+00:00,8.316979166666666,,,,6.80565,35.18211041666667,,,,,,
2001-08-01 00:00:00+00:00,8.298854166666667,,,,6.878991666666667,34.783879166666665,,,,,,
2001-08-02 00:00:00+00:00,8.33888888888889,,,,6.843475,34.784775,,,,,,
2001-08-03 00:00:00+00:00,,,,,,,,,,,,
2001-08-04 00:00:00+00:00,,,,,,,,,,,,
2001-08-05 00:00:00+00:00,,,,,,,,,,,,
2001-08-06 00:00:00+00:00,,,,,,,,,,,,
2001-08-07 00:00:00+00:00,,,,,,,,,,,,
2001-08-08 00:00:00+00:00,,,,,,,,,,,,
2001-08-09 00:00:00+00:00,,,,,,,,,,,,
2001-08-10 00:00:00+00:00,,,,,,,,,,,,
2001-08-11 00:00:00+00:00,,,,,,,,,,,,
2001-08-12 00:00:00+00:00,,,,,,,,,,,,
2001-08-13 00:00:00+00:00,,,,,,,,,,,,
2001-08-14 00:00:00+00:00,,,,,,,,,,,,
2001-08-15 00:00:00+00:00,,,,,,,,,,,,
2001-08-16 00:00:00+00:00,,,,,,,,,,,,
2001-08-17 00:00:00+00:00,,,,,,,,,,,,
2001-08-18 00:00:00+00:00,,,,,,,,,,,,
2001-08-19 00:00:00+00:00,,,,,,,,,,,,
2001-08-20 00:00:00+00:00,,,,,,,,,,,,
2001-08-21 00:00:00+00:00,,,,,,,,,,,,
2001-08-22 00:00:00+00:00,,,,,,,,,,,,
2001-08-23 00:00:00+00:00,,,,,,,,,,,,
2001-08-24 00:00:00+00:00,,,,,,,,,,,,
2001-08-25 00:00:00+00:00,,,,,,,,,,,,
2001-08-26 00:00:00+00:00,,,,,,,,,,,,
2001-08-27 00:00:00+00:00,,,,,,,,,,,,
2001-08-28 00:00:00+00:00,,,,,,,,,,,,
2001-08-29 00:00:00+00:00,,,,,,,,,,,,
2001-08-30 00:00:00+00:00,,,,,,,,,,,,
2001-08-31 00:00:00+00:00,,,,,,,,,,,,
2001-09-01 00:00:00+00:00,,,,,,,,,,,,
2001-09-02 00:00:00+00:00,,,,,,,,,,,,
2001-09-03 00:00:00+00:00,,,,,,,,,,,,
2001-09-04 00:00:00+00:00,,,,,,,,,,,,
2001-09-05 00:00:00+00:00,,,,,,,,,,,,
2001-09-06 00:00:00+00:00,,,,,,,,,,,,
2001-09-07 00:00:00+00:00,,,,,,,,,,,,
2001-09-08 00:00:00+00:00,,,,,,,,,,,,
2001-09-09 00:00:00+00:00,,,,,,,,,,,,
2001-09-10 00:00:00+00:00,,,,,,,,,,,,
2001-09-11 00:00:00+00:00,,,,,,,,,,,,
2001-09-12 00:00:00+00:00,,,,,,,,,,,,
2001-09-13 00:00:00+00:00,,,,,,,,,,,,
2001-09-14 00:00:00+00:00,,,,,,,,,,,,
2001-09-15 00:00:00+00:00,,,,,,,,,,,,
2001-09-16 00:00:00+00:00,,,,,,,,,,,,
2001-09-17 00:00:00+00:00,,,,,,,,,,,,
2001-09-18 00:00:00+00:00,,,,,,,,,,,,
2001-09-19 00:00:00+00:00,,,,,,,,,,,,
2001-09-20 00:00:00+00:00,,,,,,,,,,,,
2001-09-21 00:00:00+00:00,,,,,,,,,,,,
2001-09-22 00:00:00+00:00,,,,,,,,,,,,
2001-09-23 00:00:00+00:00,,,,,,,,,,,,
2001-09-24 00:00:00+00:00,,,,,,,,,,,,
2001-09-25 00:00:00+00:00,,,,,,,,,,,,
2001-09-26 00:00:00+00:00,,,,,,,,,,,,
2001-09-27 00:00:00+00:00,,,,,,,,,,,,
2001-09-28 00:00:00+00:00,,,,,,,,,,,,
2001-09-29 00:00:00+00:00,,,,,,,,,,,,
2001-09-30 00:00:00+00:00,,,,,,,,,,,,
2001-10-01 00:00:00+00:00,,,,,,,,,,,,
2001-10-02 00:00:00+00:00,,,,,,,,,,,,
2001-10-03 00:00:00+00:00,,,,,,,,,,,,
2001-10-04 00:00:00+00:00,,,,,,,,,,,,
2001-10-05 00:00:00+00:00,,,,,,,,,,,,
2001-10-06 00:00:00+00:00,,,,,,,,,,,,
2001-10-07 00:00:00+00:00,,,,,,,,,,,,
2001-10-08 00:00:00+00:00,,,,,,,,,,,,
2001-10-09 00:00:00+00:00,,,,,,,,,,,,
2001-10-10 00:00:00+00:00,,,,,,,,,,,,
2001-10-11 00:00:00+00:00,,,,,,,,,,,,
2001-10-12 02:30:00+00:00,11.361678947368421,32.606997368421055,7.650593023255814,33.64374418604652,7.172582758620689,34.22258275862069,,,5.907088372093023,34.33861162790698,,
2001-10-13 00:00:00+00:00,11.238361904761906,32.645500000000006,7.641708333333334,33.6556,7.232004347826088,34.16234347826088,,,5.869947916666667,34.404481249999996,,
2001-10-14 00:00:00+00:00,11.350647619047617,32.54894761904762,7.470639583333333,33.633741666666666,7.198283333333333,34.12272083333334,,,5.794981249999999,34.42558125,,
2001-10-15 00:00:00+00:00,11.395216279069766,32.47760465116279,7.334745833333334,33.66024791666667,7.238099999999999,34.094452000000004,,,5.7631145833333335,34.43266875,,
2001-10-16 00:00:00+00:00,11.02816875,32.54858333333333,7.501033333333332,33.68942916666666,7.174641666666666,34.076679166666665,,,5.6497166666666665,34.44857291666666,,
2001-10-17 00:00:00+00:00,10.1430085106383,32.693629787234045,7.3868374999999995,33.66112916666666,7.12735,34.0606875,,,5.593964583333334,34.4542375,,
2001-10-18 00:00:00+00:00,9.588390476190476,32.72357380952381,7.427575,33.66860625,7.179704347826086,34.0378,,,5.5696,34.449156249999994,,
2001-10-19 00:00:00+00:00,9.730545238095237,32.65852142857143,7.387214583333332,33.67890416666666,7.1609952380952375,34.026490476190475,,,5.574762499999999,34.44220416666667,,
2001-10-20 00:00:00+00:00,9.349446341463414,32.77236097560975,7.440449999999999,33.64970416666667,7.150154545454544,34.01463636363637,,,5.480139583333333,34.466106249999996,,
2001-10-21 00:00:00+00:00,9.599804545454546,32.766247727272734,7.325539583333334,33.58923958333333,7.2390384615384615,33.992176923076926,,,5.411762500000001,34.47586041666667,,
2001-10-22 00:00:00+00:00,10.183044186046512,32.57244883720931,7.304183333333334,33.521956249999995,7.14484375,33.981125000000006,,,5.4614166666666675,34.46493541666667,,
2001-10-23 00:00:00+00:00,9.961518604651165,32.45328604651163,7.224074999999999,33.498993750000004,7.146262500000001,33.9713,,,5.425827083333334,34.458614583333336,,
2001-10-24 00:00:00+00:00,9.722222916666666,32.458385416666665,7.171500000000001,33.51003125,,,,,5.462358333333334,34.45964375,,
2001-10-25 00:00:00+00:00,9.875075,32.402141666666665,7.095741666666668,33.4515375,,,,,5.554135416666668,34.456700000000005,,
2001-10-26 00:00:00+00:00,10.229610416666667,32.441802083333336,7.092435416666667,33.45718125,7.2853,33.9286,,,5.603335416666667,34.44903125,,
2001-10-27 00:00:00+00:00,10.163841666666666,32.459141666666675,7.0806000000000004,33.46569791666666,,,,,5.562118750000001,34.44346041666667,,
2001-10-28 00:00:00+00:00,10.720070833333333,32.53717708333334,7.1682,33.483118749999996,7.13775,33.925575,,,5.47825625,34.44675833333333,,
2001-10-29 00:00:00+00:00,10.764577083333334,32.52325208333333,7.30750625,33.58224583333333,7.128922222222223,33.92541111111112,,,5.4478229166666665,34.44771875,,
2001-10-30 00:00:00+00:00,11.605939583333333,32.588647916666666,7.533722916666666,33.696931250000006,7.105600000000002,33.9057,,,5.598633333333333,34.44430416666666,,
2001-10-31 00:00:00+00:00,11.406782608695652,32.56242826086957,7.647035416666667,33.69315625,7.03562,33.91395000000001,,,5.626281250000001,34.435725,,
2001-11-01 00:00:00+00:00,11.475706818181818,32.5901909090909,7.6769937499999985,33.57893333333333,7.22628,33.897594999999995,,,5.785104166666667,34.430141666666664,,
2001-11-02 00:00:00+00:00,11.075023255813953,32.585709302325576,7.406706249999999,33.4298875,7.10947,33.83097,,,5.777139583333334,34.43219791666667,,
2001-11-03 00:00:00+00:00,11.164367441860463,32.60922790697674,7.5109708333333325,33.43226666666667,6.911526315789475,33.83951578947368,,,5.808085416666667,34.43175208333333,,
2001-11-04 00:00:00+00:00,11.336880487804878,32.60582926829269,7.818985416666667,33.46416875,6.919755555555556,33.841522222222224,,,5.926237499999999,34.413404166666666,,
2001-11-05 00:00:00+00:00,10.848161904761906,32.59015952380952,7.840360416666667,33.48360625,6.9846375,33.8505125,,,5.9862520833333335,34.40795833333333,,
2001-11-06 00:00:00+00:00,10.507078048780489,32.57593170731708,7.983831249999999,33.5557875,7.010137500000001,33.83995,,,6.044868749999999,34.39897916666666,,
2001-11-07 00:00:00+00:00,10.502344186046512,32.55930930232558,7.9072249999999995,33.45106041666667,6.9676,33.84175,,,6.085193749999999,34.39942083333333,,
2001-11-08 00:00:00+00:00,10.601914583333334,32.59518958333334,7.834133333333333,33.4438,7.076479999999999,33.79208,,,6.055179166666666,34.39973125,,
2001-11-09 00:00:00+00:00,10.985129166666667,32.60390833333333,7.6591249999999995,33.32066458333333,,,,,5.978266666666667,34.40838958333333,,
2001-11-10 00:00:00+00:00,10.997167391304348,32.615936956521736,7.595524999999999,33.215333333333334,,,,,5.914537499999999,34.4133,,
2001-11-11 00:00:00+00:00,10.90803125,32.61641875,7.56698125,33.187075,7.2427375,33.8482875,,,5.819810416666667,34.425210416666665,,
2001-11-12 00:00:00+00:00,11.117082978723403,32.578610638297874,7.471325,33.20539791666667,7.217200000000001,33.75778888888889,,,5.783722916666666,34.430247916666666,,
2001-11-13 00:00:00+00:00,10.945791304347825,32.52177826086956,7.74954375,33.55121458333333,7.194499999999999,33.74461052631578,,,5.826372916666666,34.416558333333334,,
2001-11-14 00:00:00+00:00,9.649846341463416,32.59288292682927,7.542277083333333,33.94532916666667,7.138695833333333,33.84617083333333,,,6.034604166666667,34.39303958333334,,
2001-11-15 00:00:00+00:00,10.33546818181818,32.610713636363634,7.404366666666667,33.96716875,7.044991176470589,33.82523823529412,,,6.4409625,34.36751041666667,,
2001-11-16 00:00:00+00:00,10.865588372093024,32.58916744186047,7.828971794871795,33.53495128205128,7.36926976744186,33.7725023255814,,,6.872835416666665,34.35389791666666,,
2001-11-17 00:00:00+00:00,11.174618604651162,32.57093023255814,7.483733333333333,33.312318749999996,7.388019047619048,33.71970952380951,,,6.817456249999999,34.35149583333333,,
2001-11-18 00:00:00+00:00,11.079863414634147,32.57620243902439,7.536485416666667,33.2905,7.528707142857141,33.73635,,,6.85305,34.35103541666667,,
2001-11-19 00:00:00+00:00,10.924433333333335,32.58135,7.58504375,33.563352083333335,7.4216,33.7277,,,6.450247916666666,34.370416666666664,,
2001-11-20 00:00:00+00:00,10.757766666666667,32.576208888888885,7.677864583333334,33.60715416666667,7.5721375,33.7139375,,,6.4889874999999995,34.36428541666667,,
2001-11-21 00:00:00+00:00,10.562086666666668,32.58320888888889,7.745520833333333,33.688408333333335,7.562800000000001,33.70440714285714,,,6.760516666666667,34.358779166666665,,
2001-11-22 00:00:00+00:00,10.84791875,32.5438375,7.809960416666667,33.629062499999996,7.629908333333332,33.63795,,,6.689979166666667,34.35579583333333,,
2001-11-23 00:00:00+00:00,10.69144375,32.583620833333335,7.815672916666666,33.74950833333333,,,,,6.122347916666666,34.38174375,,
2001-11-24 00:00:00+00:00,10.593170833333334,32.596870833333334,7.800425,33.619218749999995,,,,,6.102175,34.377214583333334,,
2001-11-25 00:00:00+00:00,10.4460625,32.60132708333334,7.835783333333333,33.63633541666667,,,,,6.3584125,34.372366666666665,,
2001-11-26 00:00:00+00:00,10.492025,32.577441666666665,7.852052083333334,33.6596875,,,,,6.237375,34.3708,,
2001-11-27 00:00:00+00:00,10.631391666666667,32.531641666666665,7.6702312500000005,33.661849999999994,,,,,5.953881249999999,34.37982708333333,,
2001-11-28 00:00:00+00:00,10.503202083333333,32.54760625,7.6740875,33.58645833333333,7.457257142857143,33.73172857142857,,,6.066477083333333,34.3774,,
2001-11-29 00:00:00+00:00,10.06803409090909,32.607418181818176,7.476427083333333,33.467672916666665,7.377876923076922,33.75619230769231,,,6.149018750000001,34.371541666666666,,
2001-11-30 00:00:00+00:00,9.989902083333334,32.59902291666666,7.505129166666667,33.194981250000005,7.31882857142857,33.638333333333335,,,5.917372916666667,34.37246666666667,,
2001-12-01 00:00:00+00:00,9.965525531914896,32.5971829787234,7.718764583333333,33.46571458333334,7.786449999999999,33.56340000000001,,,6.001768749999999,34.3590625,,
2001-12-02 00:00:00+00:00,10.005339583333333,32.494395833333336,8.188164583333332,33.36842291666667,7.736460000000001,33.554135,,,6.2518,34.34867916666666,,
2001-12-03 00:00:00+00:00,9.586856097560975,32.046051219512194,8.350629268292684,33.416946341463415,7.6431875,33.637275,,,6.051933333333333,34.36293333333333,,
2001-12-04 00:00:00+00:00,,,,,7.666410416666667,33.6448875,,,5.794018749999999,34.41335625,,
2001-12-05 00:00:00+00:00,,,,,7.63278125,33.68666875,,,5.824533333333332,34.40532916666667,,
2001-12-06 00:00:00+00:00,,,,,7.66595,33.72525208333334,,,5.646906250000001,34.42154166666666,,
2001-12-07 00:00:00+00:00,,,,,7.590147916666666,33.73270625,,,5.4384625,34.45364166666667,,
2001-12-08 00:00:00+00:00,,,,,7.563637500000001,33.71852916666666,,,5.3654375,34.464610416666666,,
2001-12-09 00:00:00+00:00,,,,,7.508227083333334,33.724885416666666,,,5.382279166666667,34.468983333333334,,
2001-12-10 00:00:00+00:00,,,,,7.39181875,33.76509791666667,,,5.359793749999999,34.47250625,,
2001-12-11 00:00:00+00:00,,,,,7.229502083333334,33.80284375,,,5.245560416666667,34.48519375,,
2001-12-12 00:00:00+00:00,,,,,7.19309375,33.79394166666666,,,5.1697125,34.49839166666667,,
2001-12-13 00:00:00+00:00,,,,,7.1671041666666655,33.78431666666666,,,5.1715875,34.4922875,,
2001-12-14 00:00:00+00:00,,,,,7.100445833333333,33.797870833333334,,,5.1425729166666665,34.50319583333333,,
2001-12-15 00:00:00+00:00,,,,,7.096629166666666,33.80020208333333,,,5.07893125,34.5230125,,
2001-12-16 00:00:00+00:00,,,,,7.1103604166666665,33.763508333333334,,,5.147245833333333,34.49213541666666,,
2001-12-17 00:00:00+00:00,,,,,7.22476875,33.72467916666667,,,5.165497916666667,34.474916666666665,,
2001-12-18 00:00:00+00:00,,,,,7.3132125,33.715849999999996,,,5.229170833333334,34.45764166666667,,
2001-12-19 00:00:00+00:00,,,,,7.3823125,33.70525416666667,,,5.246952083333333,34.46447083333333,,
2001-12-20 00:00:00+00:00,,,,,7.299977083333332,33.71626875,,,5.292835416666667,34.473847916666664,,
2001-12-21 00:00:00+00:00,,,,,7.2621312499999995,33.723549999999996,,,5.344795833333333,34.46483125,,
2001-12-22 00:00:00+00:00,,,,,7.24889375,33.731,,,5.389291666666668,34.447270833333334,,
2001-12-23 00:00:00+00:00,,,,,7.246520833333332,33.72665833333333,,,5.459985416666666,34.43066666666667,,
2001-12-24 00:00:00+00:00,,,,,7.203495833333332,33.758522916666664,,,5.454852083333333,34.431045833333336,,
2001-12-25 00:00:00+00:00,,,,,7.297635416666668,33.743025,,,5.467502083333334,34.42938541666667,,
2001-12-26 00:00:00+00:00,,,,,7.205877083333333,33.753543750000006,,,5.54853125,34.41874583333334,,
2001-12-27 00:00:00+00:00,,,,,7.24463125,33.748241666666665,,,5.502179166666667,34.42440416666667,,
2001-12-28 00:00:00+00:00,,,,,7.357222916666667,33.71375416666667,,,5.4492208333333325,34.42175208333333,,
2001-12-29 00:00:00+00:00,,,,,7.3501208333333325,33.70661041666667,,,5.482472916666666,34.41404375,,
2001-12-30 00:00:00+00:00,,,,,7.3657458333333325,33.69607291666667,,,5.575220833333333,34.413108333333334,,
2001-12-31 00:00:00+00:00,,,,,7.369520833333333,33.70226875,,,5.66236875,34.403252083333335,,
2002-01-01 00:00:00+00:00,,,,,7.36810625,33.68065625,,,5.654860416666668,34.40256458333334,,
2002-01-02 00:00:00+00:00,,,,,7.4632395833333325,33.64127916666666,,,5.747664583333332,34.388979166666665,,
2002-01-03 00:00:00+00:00,,,,,7.517883333333332,33.63843333333333,,,5.892035416666668,34.38367291666666,,
2002-01-04 00:00:00+00:00,,,,,7.564956410256409,33.650533333333335,,,5.960002083333333,34.37932916666667,,
2002-01-05 00:00:00+00:00,,,,,7.57499375,33.66812083333333,,,6.06690625,34.36630416666666,,
2002-01-06 00:00:00+00:00,,,,,7.601577083333333,33.666383333333336,,,6.092312499999999,34.36251875,,
2002-01-07 00:00:00+00:00,,,,,7.788619444444444,33.584224999999996,,,5.857352083333335,34.38726666666667,,
2002-01-08 00:00:00+00:00,,,,,8.14762,33.323789999999995,,,6.085283333333333,34.3659125,,
2002-01-09 00:00:00+00:00,,,,,7.843363636363635,33.5449090909091,,,6.2311958333333335,34.35809375,,
2002-01-10 00:00:00+00:00,,,,,7.826040540540541,33.5665945945946,,,6.078170833333334,34.3525875,,
2002-01-11 00:00:00+00:00,,,,,7.858008333333333,33.52986875,,,5.915929166666667,34.37207291666667,,
2002-01-12 00:00:00+00:00,,,,,7.724770833333333,33.571866666666665,,,5.862929166666667,34.37237291666667,,
2002-01-13 00:00:00+00:00,,,,,7.6427499999999995,33.62155,,,5.780420833333333,34.375504166666666,,
2002-01-14 00:00:00+00:00,,,,,7.4424125000000005,33.674539583333335,,,5.630975,34.39187916666666,,
2002-01-15 00:00:00+00:00,,,,,7.294295833333334,33.669512499999996,,,5.4848125,34.41025208333333,,
2002-01-16 00:00:00+00:00,,,,,7.228077083333333,33.69328958333333,,,5.5007375,34.4069125,,
2002-01-17 00:00:00+00:00,,,,,7.329789583333333,33.66931666666667,,,5.4145770833333335,34.4217,,
2002-01-18 00:00:00+00:00,,,,,7.4130625,33.68492916666667,,,5.443135416666667,34.41121458333333,,
2002-01-19 00:00:00+00:00,,,,,7.29949375,33.7057,,,5.350895833333333,34.423710416666665,,
2002-01-20 00:00:00+00:00,,,,,7.331193750000001,33.68726875,,,5.298916666666666,34.435383333333334,,
2002-01-21 00:00:00+00:00,,,,,7.272060416666666,33.67925625,,,5.382258333333333,34.418314583333334,,
2002-01-22 00:00:00+00:00,,,,,7.167560416666666,33.70008333333333,,,5.375697916666667,34.416333333333334,,
2002-01-23 00:00:00+00:00,,,,,7.058845833333334,33.7046875,,,5.324191666666667,34.422216666666664,,
2002-01-24 00:00:00+00:00,,,,,6.9898375,33.69330625,,,5.3635166666666665,34.40462708333333,,
2002-01-25 00:00:00+00:00,,,,,6.958654166666666,33.700464583333336,,,5.48809375,34.402591666666666,,
2002-01-26 00:00:00+00:00,,,,,6.97286923076923,33.69731153846154,,,5.537264583333333,34.39702916666667,,
2002-01-27 00:00:00+00:00,,,,,,,,,5.551789583333334,34.391283333333334,,
2002-01-28 00:00:00+00:00,,,,,7.1415358974358965,33.65992820512821,,,5.575687500000001,34.38565833333334,,
2002-01-29 00:00:00+00:00,,,,,7.183635416666667,33.65046458333333,,,5.549458333333334,34.378452083333336,,
2002-01-30 00:00:00+00:00,,,,,7.219579166666667,33.666599999999995,,,5.507316666666667,34.379902083333334,,
2002-01-31 00:00:00+00:00,,,,,7.140635416666666,33.64025,,,5.418327083333334,34.37560416666667,,
2002-02-01 00:00:00+00:00,,,,,7.371914583333332,33.603664583333334,,,5.446422916666667,34.382025,,
2002-02-02 00:00:00+00:00,,,,,7.509672916666666,33.60001458333333,,,5.411772916666666,34.39270833333333,,
2002-02-03 00:00:00+00:00,,,,,7.582595833333333,33.5835375,,,5.395397916666667,34.38644791666667,,
2002-02-04 00:00:00+00:00,,,,,7.476533333333333,33.60721041666667,,,5.41880625,34.39693333333334,,
2002-02-05 00:00:00+00:00,,,,,7.320779166666665,33.625314583333335,,,5.450633333333333,34.38698125,,
2002-02-06 00:00:00+00:00,,,,,7.23613125,33.6442875,,,5.448287499999999,34.380320833333336,,
2002-02-07 00:00:00+00:00,,,,,7.3160645833333335,33.630833333333335,,,5.489985416666666,34.368808333333334,,
2002-02-08 00:00:00+00:00,,,,,7.409760416666667,33.619585416666666,,,5.49935,34.376733333333334,,
2002-02-09 00:00:00+00:00,,,,,7.387985416666666,33.618664583333334,,,5.461404166666667,34.38155208333333,,
2002-02-10 00:00:00+00:00,,,,,7.440985416666667,33.60583125,,,5.523235416666666,34.3717875,,
2002-02-11 00:00:00+00:00,,,,,7.4769499999999995,33.57011875,,,5.5148,34.37456041666667,,
2002-02-12 00:00:00+00:00,,,,,7.453764583333334,33.57993541666667,,,5.4613958333333334,34.384058333333336,,
2002-02-13 00:00:00+00:00,,,,,7.35911875,33.6173875,,,5.3344958333333325,34.407368749999996,,
2002-02-14 00:00:00+00:00,,,,,7.2427375,33.644595833333334,,,5.286289583333333,34.40357291666667,,
2002-02-15 00:00:00+00:00,,,,,7.29476875,33.622845833333336,,,5.273183333333333,34.41490625,,
2002-02-16 00:00:00+00:00,,,,,7.305177083333334,33.61220208333333,,,5.280660416666667,34.418672916666665,,
2002-02-17 00:00:00+00:00,,,,,7.243210416666666,33.62517291666666,,,5.283927083333333,34.41860833333334,,
2002-02-18 00:00:00+00:00,,,,,7.217672916666667,33.61736041666666,,,5.262864583333333,34.41790208333334,,
2002-02-19 00:00:00+00:00,,,,,7.209633333333333,33.58167291666667,,,5.380866666666667,34.38976666666667,,
2002-02-20 00:00:00+00:00,,,,,7.077252083333334,33.624112499999995,,,5.701712499999999,34.36168958333334,,
2002-02-21 00:00:00+00:00,,,,,7.183643749999999,33.63334791666667,,,5.7129520833333345,34.36969583333334,,
2002-02-22 00:00:00+00:00,,,,,7.251260416666665,33.62285833333333,,,5.864816666666667,34.353320833333335,,
2002-02-23 00:00:00+00:00,,,,,7.3032916666666665,33.61381875,,,5.894320833333334,34.348789583333335,,
2002-02-24 00:00:00+00:00,,,,,7.339716666666668,33.625852083333335,,,5.81040625,34.346839583333335,,
2002-02-25 00:00:00+00:00,,,,,7.391764583333334,33.61536458333333,,,5.762145833333332,34.21098958333334,,
2002-02-26 00:00:00+00:00,,,,,7.333602083333332,33.60718541666667,,,5.635645833333334,34.25073750000001,,
2002-02-27 00:00:00+00:00,,,,,7.2654604166666665,33.59880625,,,5.563020833333333,34.271520833333334,,
2002-02-28 00:00:00+00:00,,,,,7.239429166666667,33.6076375,,,5.464202083333333,34.209808333333335,,
2002-03-01 00:00:00+00:00,,,,,7.1727541666666665,33.62320416666667,,,5.38600625,34.166666666666664,,
2002-03-02 00:00:00+00:00,,,,,7.133520833333333,33.6311125,,,5.338714583333334,34.106035416666664,,
2002-03-03 00:00:00+00:00,,,,,7.2578875,33.618106250000004,,,5.377572916666666,34.15671458333333,,
2002-03-04 00:00:00+00:00,,,,,7.217199999999999,33.62023333333334,,,5.319979166666666,34.21751875,,
2002-03-05 00:00:00+00:00,,,,,7.250785416666666,33.61596875,,,5.355110416666666,34.16750625,,
2002-03-06 00:00:00+00:00,,,,,7.252689583333333,33.600372916666664,,,5.4323625,34.22844791666666,,
2002-03-07 00:00:00+00:00,,,,,7.16285625,33.618085416666666,,,5.447824999999999,34.23137916666667,,
2002-03-08 00:00:00+00:00,,,,,7.14724375,33.61196041666667,,,5.460472916666667,34.21797708333333,,
2002-03-09 00:00:00+00:00,,,,,7.263104166666666,33.59218125,,,5.555072916666667,34.08320208333333,,
2002-03-10 00:00:00+00:00,,,,,7.32505,33.56735416666667,,,5.734508333333333,34.15507291666667,,
2002-03-11 00:00:00+00:00,,,,,7.2077479166666665,33.59701666666667,,,5.884472916666667,34.08523333333333,,
2002-03-12 00:00:00+00:00,,,,,7.258345833333334,33.59604375,,,6.084264583333334,33.89184791666667,,
2002-03-13 00:00:00+00:00,,,,,7.35295,33.58490833333334,,,6.103527083333333,34.3261,,
2002-03-14 00:00:00+00:00,,,,,7.375664583333332,33.5815625,,,6.155560416666667,34.31668333333334,,
2002-03-15 00:00:00+00:00,,,,,7.3780375000000005,33.56201875,,,5.917772916666667,34.33898958333333,,
2002-03-16 00:00:00+00:00,,,,,7.383235416666667,33.55091458333333,,,5.9206,34.348487500000005,,
2002-03-17 00:00:00+00:00,,,,,7.32649375,33.57193958333334,,,5.915943749999999,34.354254166666664,,
2002-03-18 00:00:00+00:00,,,,,7.34114375,33.555827083333334,,,5.786577083333334,34.36876458333333,,
2002-03-19 00:00:00+00:00,,,,,7.32885,33.584633333333336,,,5.551814583333335,34.398316666666666,,
2002-03-20 00:00:00+00:00,,,,,7.3141791666666665,33.573822916666664,,,5.552733333333333,34.389152083333336,,
2002-03-21 00:00:00+00:00,,,,,7.281527083333333,33.57477083333333,,,5.481566666666666,34.39286666666667,,
2002-03-22 00:00:00+00:00,,,,,7.2786937499999995,33.593558333333334,,,5.3255895833333335,34.42284375,,
2002-03-23 00:00:00+00:00,,,,,7.140147916666666,33.596681249999996,,,5.36446875,34.41445,,
2002-03-24 00:00:00+00:00,,,,,7.151970833333333,33.60085833333333,,,5.420652083333333,34.395916666666665,,
2002-03-25 00:00:00+00:00,,,,,7.127375000000001,33.58022916666666,,,5.462331250000001,34.375908333333335,,
2002-03-26 00:00:00+00:00,,,,,7.0716,33.59556666666666,,,5.4623333333333335,34.3718375,,
2002-03-27 00:00:00+00:00,,,,,6.824052083333334,33.627020833333326,,,5.4089375,34.37595208333334,,
2002-03-28 00:00:00+00:00,,,,,6.64845,33.623466666666666,,,5.392085416666667,34.37787083333333,,
2002-03-29 00:00:00+00:00,,,,,6.638072916666665,33.60793541666666,,,5.355560416666667,34.37719166666667,,
2002-03-30 00:00:00+00:00,,,,,6.84676875,33.603029166666666,,,5.3251333333333335,34.41608541666667,,
2002-03-31 00:00:00+00:00,,,,,7.074504166666666,33.58458958333333,,,5.314366666666667,34.403139583333335,,
2002-04-01 00:00:00+00:00,,,,,7.07883125,33.58316875,,,5.296110416666667,34.39998333333333,,
2002-04-02 00:00:00+00:00,,,,,7.110418750000001,33.5846125,,,5.2595937500000005,34.398552083333335,,
2002-04-03 00:00:00+00:00,,,,,7.073070833333333,33.57320833333333,,,5.265675,34.389429166666666,,
2002-04-04 00:00:00+00:00,,,,,7.1335375,33.56995625,,,5.2464916666666666,34.388289583333325,,
2002-04-05 00:00:00+00:00,,,,,7.119350000000001,33.53016875,,,5.2067000000000005,34.39038958333334,,
2002-04-06 00:00:00+00:00,,,,,7.148664583333333,33.553425000000004,,,5.266156250000001,34.370475,,
2002-04-07 00:00:00+00:00,,,,,7.069272916666667,33.57505625,,,5.259122916666667,34.3497375,,
2002-04-08 00:00:00+00:00,,,,,6.86753125,33.59854166666667,,,5.266608333333333,34.33476458333333,,
